user_id,age,married,has_children,total_sessions,total_clicks,avg_session_duration_sec,total_completed_trips,booking_conversion_rate,total_checked_bags,total_distance_km,money_spent_flight,money_spent_hotel,hotel_loyalty_score,avg_days_booking_to_trip,avg_trip_duration_days,trip_duration_type,flight_only_rate,hotel_only_rate,both_booked_rate,discount_usage_rate,cancellation_per_booking_rate,cluster,cluster_name,perk
623142,39,1,1,8,172,161,2,0.25,1,13386,18817.8,492.0,1.0,117.0,8.0,long,0.5,0.0,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
623417,53,1,1,8,85,79,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
623691,23,0,0,8,136,127,1,0.13,0,2504,949.6,801.9,1.0,225.0,9.0,long,0.0,0.0,1.0,1.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
623750,42,0,1,8,160,148,2,0.25,0,4219,1623.1,2073.0,0.5,8.0,7.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
623815,31,0,0,8,119,112,3,0.38,1,4909,1653.4,784.0,0.333,7.0,3.0,short,0.0,0.0,1.0,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
623850,45,0,0,8,169,157,5,0.63,1,6492,2108.8,4345.2,0.2,6.0,6.0,medium,0.0,0.0,1.0,0.2,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
623935,58,1,1,9,208,171,2,0.22,1,12954,18754.8,2232.0,1.0,115.0,9.0,long,0.5,0.5,0.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
623941,39,0,1,8,108,101,4,0.5,4,2428,3547.9,3846.0,0.333,7.0,4.0,medium,0.25,0.25,0.5,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
623949,46,1,0,8,110,103,3,0.38,2,1797,503.7,2357.0,0.5,10.0,6.0,medium,0.0,0.0,1.0,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
623972,53,1,0,8,172,159,3,0.38,2,8445,3435.8,1903.0,0.5,7.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
624198,40,0,0,8,117,109,3,0.38,2,8833,7514.6,937.0,0.5,8.0,5.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
624215,38,0,1,8,197,182,4,0.5,3,7845,3883.6,1144.0,0.25,8.0,2.0,short,0.0,0.0,1.0,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
624258,38,1,0,8,117,108,1,0.13,0,2486,857.7,1124.0,1.0,11.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
624497,27,0,1,8,642,2025,1,0.38,3,2745,7358.5,846.0,1.0,11.0,3.0,short,0.0,0.33,0.67,0.0,0.67,1,Change-Prone Travelers,✅ Free Cancellation
624593,39,1,1,8,181,168,2,0.25,2,5309,877.4,766.0,0.5,6.0,5.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
624636,42,1,0,8,118,110,3,0.38,2,9430,3476.2,1100.0,0.333,7.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
624762,41,1,1,8,89,83,2,0.25,2,1690,763.0,2830.0,0.5,7.0,5.0,medium,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
624913,39,0,1,8,130,121,3,0.38,3,9979,2309.2,1526.7,0.333,8.0,3.0,short,0.0,0.0,1.0,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
625030,40,0,0,8,109,101,5,0.63,2,8062,2952.4,4631.0,0.25,10.0,6.0,medium,0.2,0.2,0.6,0.2,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
625089,36,0,1,8,111,104,4,0.5,2,5872,1721.3,2969.5,0.333,9.0,5.0,medium,0.25,0.0,0.75,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
625398,17,0,0,8,114,107,2,0.25,1,3971,1342.6,3799.2,1.0,6.0,8.0,long,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
625400,45,0,1,8,157,146,3,0.38,2,5023,1851.7,7585.0,0.333,9.0,6.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
625555,22,0,0,8,301,1025,1,0.25,0,0,0.0,889.0,1.0,6.0,7.0,medium,0.5,0.5,0.0,0.0,0.5,1,Change-Prone Travelers,✅ Free Cancellation
625597,59,0,0,8,97,90,2,0.25,1,2054,741.6,963.9,1.0,14.0,5.0,medium,0.5,0.5,0.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
625700,25,0,0,9,60,50,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
625703,32,0,0,8,176,164,2,0.25,1,2774,323.7,401.0,0.5,7.0,2.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
625984,48,1,0,8,101,95,3,0.38,2,8640,3087.7,1425.0,0.333,6.0,5.0,medium,0.0,0.0,1.0,0.67,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
626037,24,0,0,8,78,73,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
626067,18,0,0,8,67,62,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
626114,16,0,0,8,85,79,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
626249,28,0,0,8,86,81,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
626318,54,1,0,9,94,78,3,0.33,1,1319,449.9,965.2,0.5,5.0,4.0,medium,0.33,0.33,0.33,0.67,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
626329,44,0,0,8,124,116,1,0.13,1,876,331.7,609.0,1.0,6.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
626519,43,0,0,8,139,128,3,0.38,0,3755,1242.8,949.0,0.5,7.0,3.0,short,0.33,0.0,0.67,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
626520,44,0,0,8,176,163,2,0.25,0,1840,621.5,1405.0,0.5,9.0,2.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
626558,31,0,0,8,75,71,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
626587,16,0,0,8,164,154,1,0.13,0,0,0.0,693.0,1.0,4.0,9.0,long,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
626645,55,0,0,8,161,149,3,0.38,2,7945,10267.4,7007.0,0.5,7.0,6.0,medium,0.0,0.0,1.0,0.67,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
626986,55,1,0,8,147,138,6,0.75,1,7944,2845.6,5965.0,0.2,7.0,6.0,medium,0.0,0.0,1.0,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
627041,40,0,0,8,112,105,2,0.25,0,2817,1042.3,189.0,1.0,8.0,2.0,short,0.5,0.0,0.5,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
627158,47,1,1,8,84,80,3,0.38,2,7404,2495.0,284.0,1.0,8.0,2.0,short,0.67,0.0,0.33,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
627176,47,0,0,8,270,823,2,0.38,1,1094,340.9,527.0,0.5,8.0,3.0,short,0.0,0.33,0.67,0.0,0.33,1,Change-Prone Travelers,✅ Free Cancellation
627436,47,0,0,9,183,151,2,0.22,1,2442,851.7,2140.0,0.5,7.0,7.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
627451,48,1,0,8,85,79,3,0.38,1,6348,2201.1,513.0,1.0,7.0,2.0,short,0.67,0.0,0.33,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
627475,16,0,0,8,89,84,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
627518,17,0,1,8,98,91,1,0.13,1,5533,1967.1,636.0,1.0,9.0,5.0,medium,0.0,0.0,1.0,1.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
627617,20,1,0,8,120,111,2,0.25,0,1537,516.5,1120.0,0.5,54.0,4.0,medium,0.0,0.5,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
627729,22,0,1,8,104,95,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
627889,56,1,0,8,75,70,2,0.25,1,682,232.6,1982.0,0.5,8.0,6.0,medium,0.0,0.5,0.5,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
627893,31,0,0,8,206,192,3,0.38,2,3079,912.9,3200.0,0.333,9.0,4.0,medium,0.0,0.33,0.67,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
627972,37,1,1,8,105,98,3,0.38,1,2015,764.3,2780.6,0.333,9.0,7.0,medium,0.0,0.33,0.67,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
628023,46,1,0,8,133,124,3,0.38,1,8474,3208.6,1848.0,0.5,9.0,2.0,short,0.33,0.0,0.67,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
628033,32,1,1,8,124,115,4,0.5,0,6801,2267.8,9786.0,0.333,9.0,5.0,medium,0.25,0.25,0.5,0.5,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
628570,43,0,1,8,139,129,5,0.63,1,8545,2795.8,3597.0,0.25,8.0,4.0,medium,0.2,0.0,0.8,0.4,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
628653,40,1,0,8,152,142,3,0.38,2,5361,1908.0,1881.2,0.5,6.0,5.0,medium,0.33,0.0,0.67,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
628671,35,0,1,8,94,88,2,0.25,2,3344,3299.9,514.0,0.5,8.0,4.0,medium,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
628694,45,1,0,9,104,85,2,0.22,1,2358,830.2,1005.0,0.5,10.0,6.0,medium,0.0,0.5,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
628752,44,0,1,8,150,138,2,0.25,2,4436,1336.8,276.0,1.0,12.0,4.0,medium,0.5,0.0,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
628762,16,0,1,8,81,75,1,0.13,0,0,0.0,424.0,1.0,4.0,8.0,long,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
629345,17,0,0,9,205,169,1,0.11,0,0,0.0,6588.0,1.0,3.0,12.0,long,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
629647,33,0,0,8,158,147,2,0.25,2,3167,416.5,587.0,0.5,9.0,2.0,short,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
629701,30,0,0,8,140,130,4,0.5,1,6803,2379.8,2589.0,0.25,7.0,5.0,medium,0.0,0.25,0.75,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
629725,44,0,0,8,104,96,3,0.38,1,3561,1169.1,185.0,1.0,7.0,2.0,short,0.67,0.0,0.33,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
629747,18,0,0,8,99,92,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
629803,39,0,1,8,157,144,3,0.38,3,5513,4141.3,1353.9,0.5,8.0,3.0,short,0.33,0.0,0.67,0.67,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
629812,18,0,0,8,88,223,0,0.13,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,1.0,0.0,1.0,4,Serial Cancellers,💰 Travel or Credit Offer
629877,43,1,0,8,96,90,2,0.25,1,2762,1704.1,4374.0,0.5,6.0,11.0,long,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
629952,44,0,0,8,230,215,3,0.38,2,4257,4217.8,1699.0,0.333,7.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
630039,39,0,0,8,102,96,1,0.13,0,1146,364.7,1336.0,1.0,12.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
630097,43,1,0,8,114,105,3,0.38,2,6269,2350.8,2722.0,0.333,6.0,4.0,medium,0.0,0.33,0.67,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
630176,51,1,1,8,190,177,1,0.13,0,3066,1195.1,108.0,1.0,9.0,2.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
630178,39,1,0,9,71,59,1,0.11,1,1539,588.0,1316.0,1.0,8.0,5.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
630267,17,0,1,8,107,100,2,0.25,1,848,316.2,5251.0,0.5,7.0,11.0,long,0.0,0.5,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
630607,26,0,0,8,44,41,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
630609,37,0,0,8,231,214,5,0.63,1,7072,2426.6,3004.0,0.2,8.0,4.0,medium,0.0,0.0,1.0,0.2,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
630694,39,0,0,8,85,79,2,0.25,1,4374,2301.9,576.0,0.5,9.0,2.0,short,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
630738,42,0,0,9,166,139,3,0.33,1,2829,986.1,805.5,0.5,8.0,4.0,medium,0.33,0.0,0.67,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
630992,58,1,1,8,103,96,1,0.13,0,0,0.0,546.0,1.0,11.0,6.0,medium,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
631174,32,0,0,8,111,103,2,0.25,0,3277,4324.2,733.6,0.5,12.0,4.0,medium,0.0,0.5,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
631201,24,0,0,8,136,127,2,0.25,0,4006,1353.6,5457.0,0.5,6.0,5.0,medium,0.0,0.5,0.5,1.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
631319,48,1,0,8,68,63,2,0.25,1,4277,557.9,2628.0,0.5,7.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
631384,54,1,0,8,44,42,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
631388,38,1,0,8,101,94,2,0.25,0,2536,3738.6,990.0,1.0,8.0,7.0,medium,0.5,0.5,0.0,1.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
631448,39,1,1,8,113,105,2,0.25,0,0,0.0,1690.0,0.5,4.0,4.0,medium,0.0,1.0,0.0,0.5,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
631477,58,1,1,9,68,57,1,0.11,1,3893,1382.3,176.0,1.0,5.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
631787,45,0,0,8,378,1065,3,0.5,0,7551,2404.8,746.4,0.5,7.0,5.0,medium,0.25,0.25,0.5,0.5,0.25,1,Change-Prone Travelers,✅ Free Cancellation
631872,68,1,0,9,98,81,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
631970,53,0,0,8,134,122,3,0.38,1,4602,1725.7,561.0,0.333,8.0,2.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
631975,37,0,0,8,77,72,1,0.13,1,561,202.0,0.0,0.0,4.0,1.0,short,1.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
631993,47,1,1,8,121,112,2,0.25,1,7643,2475.9,856.8,0.5,7.0,3.0,short,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
632136,50,0,0,8,297,661,3,0.5,2,3437,1185.7,2080.8,0.333,7.0,4.0,medium,0.0,0.0,1.0,0.25,0.25,1,Change-Prone Travelers,✅ Free Cancellation
632239,53,1,0,8,118,111,1,0.13,0,177,49.5,282.0,1.0,9.0,3.0,short,0.0,0.0,1.0,1.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
632316,50,1,0,8,151,140,3,0.38,0,14115,4805.7,1827.0,0.333,6.0,3.0,short,0.0,0.0,1.0,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
632425,49,1,1,9,119,97,2,0.22,0,1968,8753.2,192.0,1.0,8.0,2.0,short,0.5,0.0,0.5,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
632461,54,0,0,8,144,133,1,0.13,1,696,195.2,168.0,1.0,6.0,3.0,short,0.0,0.0,1.0,1.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
632475,67,1,0,8,363,1050,1,0.25,0,0,0.0,468.0,1.0,6.0,3.0,short,0.0,0.5,0.5,0.0,0.5,1,Change-Prone Travelers,✅ Free Cancellation
632631,40,0,0,8,107,100,2,0.25,2,2927,1018.2,1357.6,0.5,10.0,4.0,medium,0.0,0.0,1.0,1.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
632665,34,0,0,8,93,87,1,0.13,3,1948,683.9,1258.8,1.0,9.0,6.0,medium,0.0,0.0,1.0,1.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
632749,26,1,1,8,200,186,2,0.25,1,6546,2362.8,1118.4,0.5,5.0,3.0,short,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
632866,46,1,0,8,115,107,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
632965,44,0,0,8,215,199,6,0.75,1,7072,2596.9,7697.4,0.167,7.0,7.0,medium,0.0,0.17,0.83,0.17,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
632988,47,1,1,8,126,117,3,0.38,1,4259,1353.7,2202.0,0.333,9.0,6.0,medium,0.0,0.0,1.0,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
633183,39,0,0,8,111,103,3,0.38,2,5851,1929.4,1889.0,0.5,6.0,6.0,medium,0.33,0.0,0.67,0.67,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
633195,30,0,0,8,126,118,2,0.25,2,4310,1483.3,316.0,1.0,7.0,3.0,short,0.5,0.0,0.5,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
633235,24,0,1,8,46,43,1,0.13,0,0,0.0,392.0,1.0,7.0,4.0,medium,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
633314,22,1,1,8,123,115,2,0.25,1,3278,1241.5,1545.0,0.5,8.0,4.0,medium,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
633406,21,0,0,8,91,85,2,0.25,0,48,15.7,512.0,1.0,6.0,6.0,medium,0.5,0.5,0.0,1.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
633725,47,1,0,8,443,1125,6,0.88,4,4716,1628.7,1996.6,0.2,8.0,3.0,short,0.0,0.0,1.0,0.43,0.14,1,Change-Prone Travelers,✅ Free Cancellation
633972,70,1,0,8,58,54,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
634130,49,1,0,8,106,100,4,0.5,2,6240,2160.3,5681.0,0.25,5.0,4.0,medium,0.0,0.5,0.5,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
634601,19,0,0,9,94,77,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
634739,18,0,1,8,157,145,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
634795,44,1,1,8,112,104,2,0.25,0,1088,325.9,465.0,0.5,9.0,4.0,medium,0.0,0.5,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
634824,37,1,0,8,121,111,2,0.25,1,1309,470.3,269.0,0.5,7.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
635249,56,0,0,8,84,78,3,0.38,3,6540,4356.2,634.0,0.5,8.0,3.0,short,0.33,0.0,0.67,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
635300,44,1,0,8,194,180,6,0.75,8,6942,2509.5,4055.6,0.2,7.0,3.0,short,0.17,0.17,0.67,0.67,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
635303,42,0,1,8,140,131,4,0.5,4,12392,19448.0,7312.0,0.5,8.0,3.0,short,0.25,0.0,0.75,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
635375,16,0,0,8,114,105,1,0.13,0,0,0.0,1932.0,1.0,4.0,21.0,long,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
635442,46,1,1,9,129,107,4,0.44,2,5705,1857.8,1659.0,0.25,7.0,5.0,medium,0.0,0.0,1.0,0.5,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
635576,38,1,0,9,111,92,4,0.44,1,8450,6953.3,1486.0,0.333,8.0,2.0,short,0.25,0.0,0.75,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
635587,50,0,0,8,111,103,2,0.25,0,4651,1545.7,755.0,0.5,6.0,5.0,medium,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
635666,25,0,0,8,247,1007,0,0.13,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,1.0,1.0,1.0,4,Serial Cancellers,💰 Travel or Credit Offer
635790,47,0,0,8,122,112,4,0.5,3,11229,4145.6,869.0,0.5,8.0,3.0,short,0.5,0.0,0.5,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
635861,17,0,0,8,69,66,1,0.13,0,3954,1470.1,537.0,1.0,5.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
635949,41,0,1,8,163,151,4,0.5,3,5896,2132.2,1981.0,0.5,13.0,3.0,short,0.0,0.25,0.75,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
636078,54,1,0,8,154,145,3,0.38,2,8565,5896.9,546.7,0.333,8.0,2.0,short,0.0,0.0,1.0,0.67,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
636102,46,0,0,8,144,133,5,0.63,2,10735,7697.9,1286.7,0.333,8.0,3.0,short,0.2,0.0,0.8,0.2,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
